"player_name","player_id","game_year","woba_denom","bbe","woba","est_woba","xwoba","sa_xwoba","xwobacon","sa_xwobacon"
"Urías, Luis",649966,2023,177,103,0.298,0.297,0.298,0.284,31.0677054357403,28.556135785137
"Díaz, Lewin",650331,2020,41,27,0.181,0.215,0.216,0.202,7.47357942119709,6.88303092991561
"Díaz, Lewin",650331,2021,127,89,0.288,0.294,0.305,0.312,35.1758963735785,36.1667826661024
"Díaz, Lewin",650331,2022,174,108,0.228,0.219,0.227,0.22,31.1645161097806,29.8458510847007
"Arraez, Luis",650333,2020,121,102,0.335,0.357,0.358,0.349,37.7461445047478,36.6701110479809
"Arraez, Luis",650333,2021,476,385,0.321,0.337,0.349,0.338,136.169572694462,130.842856973368
"Arraez, Luis",650333,2022,600,506,0.35,0.333,0.353,0.352,176.238798961321,175.430463554052
"Arraez, Luis",650333,2023,606,544,0.369,0.354,0.363,0.362,199.837618906713,199.035431043502
"Palacios, Jermaine",650339,2022,76,46,0.184,0.237,0.265,0.238,17.3098381512313,15.2793021425753
"Jiménez, Eloy",650391,2020,225,157,0.373,0.364,0.36,0.379,72.5800387809089,76.7673601165667
"Jiménez, Eloy",650391,2021,227,153,0.317,0.325,0.339,0.344,65.04173836445,66.1892087217354
"Jiménez, Eloy",650391,2022,327,224,0.37,0.365,0.379,0.388,102.276105770382,105.180503185248
"Jiménez, Eloy",650391,2023,485,363,0.325,0.314,0.324,0.326,136.977497412264,137.990725948396
"Torres, Gleyber",650402,2020,159,107,0.326,0.335,0.337,0.331,36.7197662056351,35.7972089992099
"Torres, Gleyber",650402,2021,512,359,0.307,0.331,0.342,0.34,140.300632511302,139.057636996911
"Torres, Gleyber",650402,2022,569,401,0.328,0.319,0.336,0.344,162.960791828598,167.646737745915
"Torres, Gleyber",650402,2023,669,502,0.346,0.362,0.371,0.365,199.65533736242,196.134237803269
"Castro, Willi",650489,2020,139,94,0.393,0.368,0.366,0.363,45.3131021556271,44.8397736278333
"Castro, Willi",650489,2021,445,309,0.271,0.291,0.302,0.305,113.491139653093,114.532827962138
"Castro, Willi",650489,2022,390,286,0.285,0.29,0.299,0.294,100.576233587386,98.4763136026385
"Castro, Willi",650489,2023,405,264,0.327,0.304,0.317,0.312,96.8986521627008,95.0079387282206
"Díaz, Yandy",650490,2020,135,95,0.367,0.327,0.33,0.342,28.491531370761,30.0113233842791
"Díaz, Yandy",650490,2021,537,384,0.325,0.332,0.34,0.335,135.192792828095,132.267312790876
"Díaz, Yandy",650490,2022,551,409,0.366,0.365,0.382,0.377,153.222847579203,150.084106242625
"Díaz, Yandy",650490,2023,597,431,0.402,0.383,0.394,0.399,183.827442042324,187.098345109121
"De La Cruz, Bryan",650559,2021,218,147,0.339,0.301,0.311,0.326,55.2252633121631,58.5685052092771
"De La Cruz, Bryan",650559,2022,355,243,0.313,0.355,0.373,0.355,117.613131217837,111.474251368296
"De La Cruz, Bryan",650559,2023,623,439,0.309,0.331,0.34,0.338,183.28669499313,181.828119630191
"Viloria, Meibrys",650619,2020,24,12,0.25,0.195,0.188,0.21,2.41077085410141,2.94511328732503
"Viloria, Meibrys",650619,2022,75,35,0.256,0.243,0.263,0.254,11.9983247285326,11.3201355026848
"Rengifo, Luis",650859,2020,103,65,0.227,0.259,0.275,0.285,18.5414559875298,19.5944296873542
"Rengifo, Luis",650859,2021,187,140,0.244,0.293,0.309,0.303,50.1610071017795,48.91197176561
"Rengifo, Luis",650859,2022,510,411,0.314,0.296,0.314,0.304,145.413661580572,140.546819311046
"Rengifo, Luis",650859,2023,440,312,0.339,0.323,0.333,0.336,113.837150762592,114.785406056674
"Pinto, René",650907,2022,83,45,0.249,0.219,0.23,0.223,17.0082066246258,16.3678364970809
"Pinto, René",650907,2023,105,69,0.306,0.329,0.334,0.336,33.6745151040378,33.8690383106608
"Pozo, Yohel",650968,2021,77,64,0.3,0.3,0.307,0.299,21.5693125612307,20.8867844925735
"Monasterio, Andruw",655316,2023,315,218,0.302,0.308,0.318,0.314,78.5517795868853,77.1009409322207
"Pérez, Carlos",656024,2022,18,16,0.238,0.234,0.244,0.251,4.3915435268754,4.51929398130767
"Pérez, Carlos",656024,2023,53,38,0.267,0.25,0.267,0.273,11.3731526156887,11.6651647899021
"Adams, Riley",656180,2021,120,59,0.332,0.317,0.321,0.312,23.8507123844058,22.7906730046531
"Adams, Riley",656180,2022,154,95,0.249,0.274,0.288,0.287,35.2100126782943,35.0297549459026
"Adams, Riley",656180,2023,156,100,0.344,0.281,0.287,0.31,36.3376279832798,39.9853663703337
"Allen, Greg",656185,2020,32,17,0.267,0.3,0.296,0.298,5.96968517481917,6.02941578859241
"Allen, Greg",656185,2021,48,25,0.375,0.318,0.319,0.33,8.32512893772063,8.84226185930775
"Allen, Greg",656185,2022,131,80,0.242,0.229,0.251,0.257,24.4630937302901,25.2587112129595
"Allen, Greg",656185,2023,27,14,0.349,0.192,0.21,0.262,2.86929127539233,4.27388696264811
"Bouchard, Sean",656248,2022,97,50,0.417,0.36,0.375,0.386,20.9800861003345,22.0587896398975
"Bouchard, Sean",656248,2023,43,25,0.432,0.372,0.378,0.409,13.4687714011762,14.7696519778331
"Bradley, Bobby",656252,2021,278,149,0.314,0.331,0.34,0.326,73.4882964199847,69.6013636133107
"Chapman, Matt",656305,2020,150,86,0.335,0.35,0.326,0.35,42.6474299968684,46.1870621281355
"Chapman, Matt",656305,2021,621,335,0.311,0.321,0.327,0.326,144.435311884306,143.890183269359
"Chapman, Matt",656305,2022,619,370,0.331,0.341,0.353,0.347,164.660536562476,161.066513237444
"Chapman, Matt",656305,2023,577,343,0.328,0.337,0.349,0.345,153.359746757923,150.915925212173
"Chavis, Michael",656308,2020,158,98,0.272,0.294,0.29,0.291,38.816294865866,39.0467806144396
"Chavis, Michael",656308,2021,124,80,0.277,0.256,0.265,0.26,31.4022131365036,30.8585216843801
"Chavis, Michael",656308,2022,424,278,0.282,0.261,0.277,0.281,103.385289031054,105.308755451124
"Chavis, Michael",656308,2023,95,58,0.273,0.255,0.259,0.264,21.8172307107125,22.2897503622431
"Díaz, Isan",656371,2020,21,14,0.16,0.272,0.278,0.268,5.83225836078518,5.62229126641256
"Díaz, Isan",656371,2021,271,170,0.252,0.272,0.283,0.272,56.5030341823653,53.5323338269785
"Díaz, Isan",656371,2023,26,15,0.087,0.122,0.116,0.11,1.61945129800964,1.46852563523697
"Ellis, Drew",656403,2021,82,42,0.23,0.229,0.232,0.249,9.90010059470908,11.3135528973033
"Ellis, Drew",656403,2023,29,16,0.373,0.374,0.378,0.398,6.76136089728695,7.33802416287147
"Fairchild, Stuart",656413,2021,17,12,0.208,0.278,0.281,0.287,3.37429609240169,3.48734811779476
"Fairchild, Stuart",656413,2022,110,63,0.35,0.317,0.328,0.335,27.0183124166617,27.7551183784032
"Fairchild, Stuart",656413,2023,251,154,0.312,0.314,0.329,0.344,60.947059829444,64.7333362846365
"Garrett, Stone",656448,2022,84,50,0.36,0.268,0.275,0.297,20.3386767999988,22.1129465541159
"Garrett, Stone",656448,2023,270,156,0.344,0.345,0.346,0.335,72.9881527533661,70.1569612314508
"Gittens, Chris",656467,2021,44,24,0.216,0.302,0.321,0.325,9.20660552067447,9.40156982879986
"Guthrie, Dalton",656495,2022,28,14,0.437,0.363,0.375,0.382,5.58793977918933,5.79362159826726
"Guthrie, Dalton",656495,2023,28,17,0.239,0.281,0.285,0.282,5.17143157246731,5.09405376345083
"Harrison, Monte",656509,2020,51,21,0.222,0.226,0.225,0.226,8.67650198906063,8.70686542463638
"Harrison, Monte",656509,2021,10,8,0.212,0.205,0.268,0.306,2.6825196858888,3.05677956493306
"Haseley, Adam",656514,2020,88,66,0.305,0.303,0.309,0.317,21.5786773998872,22.3266709336849
"Haseley, Adam",656514,2021,21,17,0.185,0.193,0.195,0.211,4.10201843175643,4.43945507284784
"Haseley, Adam",656514,2022,24,15,0.27,0.266,0.304,0.296,5.20717878742096,5.01439983703459
"Haseley, Adam",656514,2023,39,28,0.253,0.29,0.304,0.262,9.76923567864324,8.09851319477544
"Hill, Derek",656537,2021,149,96,0.305,0.289,0.307,0.31,38.0867238356813,38.4437059997598
"Hill, Derek",656537,2022,89,59,0.249,0.23,0.257,0.242,19.3588537888486,18.062385318185
"Hill, Derek",656537,2023,50,36,0.19,0.219,0.239,0.237,9.8385076444976,9.76330350315631
"Hilliard, Sam",656541,2020,112,61,0.301,0.266,0.267,0.298,23.631430771759,27.131483753046
"Hilliard, Sam",656541,2021,235,126,0.318,0.311,0.307,0.305,57.5404151059384,56.8782967666924
"Hilliard, Sam",656541,2022,200,119,0.251,0.303,0.318,0.304,46.7275847097686,43.9522234344202
"Hilliard, Sam",656541,2023,78,39,0.312,0.277,0.276,0.272,17.2927941594563,17.0144437152533
"Hoffman, Jeff",656546,2021,15,13,0.117,0.228,0.26,0.273,3.90024645710487,4.09444726448832
"Hoskins, Rhys",656555,2020,184,107,0.382,0.381,0.38,0.386,46.0455661140445,47.1374821517092
"Hoskins, Rhys",656555,2021,443,283,0.364,0.378,0.383,0.387,133.364396414582,134.954168890301
"Hoskins, Rhys",656555,2022,671,423,0.345,0.338,0.353,0.355,182.261914776906,183.589752635419
"Jackson, Alex",656577,2021,150,58,0.227,0.222,0.228,0.222,20.9679930499249,20.0328466000211
"Joe, Connor",656582,2021,211,141,0.366,0.37,0.376,0.369,58.9332259187024,57.4556188405263
"Joe, Connor",656582,2022,464,305,0.314,0.311,0.325,0.311,107.263588618694,101.037649419276
"Joe, Connor",656582,2023,470,303,0.332,0.329,0.337,0.335,118.366731392843,117.48381474127
"Keller, Mitch",656605,2021,30,16,0.134,0.182,0.217,0.247,5.11890853854491,6.00221885228576
"Kolozsvary, Mark",656627,2022,21,11,0.294,0.236,0.249,0.27,4.53869777556953,4.96516009771281
"Luplow, Jordan",656669,2020,92,60,0.293,0.3,0.294,0.298,17.9614479046664,18.3126272927361
"Luplow, Jordan",656669,2021,193,106,0.337,0.315,0.317,0.328,40.0861954307038,42.3615228131552
"Luplow, Jordan",656669,2022,232,145,0.281,0.288,0.297,0.301,50.1033103334599,50.8488691144845
"Luplow, Jordan",656669,2023,89,50,0.29,0.273,0.281,0.275,16.6253531629366,16.045930302008
"Matijevic, J.J.",656695,2022,71,42,0.258,0.259,0.269,0.254,16.2793044417686,15.2276328771882
"McKinstry, Zach",656716,2021,170,111,0.282,0.272,0.281,0.273,40.7125934190062,39.3833419794184
"McKinstry, Zach",656716,2022,183,116,0.28,0.288,0.306,0.299,44.0718603488487,42.9064217565959
"McKinstry, Zach",656716,2023,514,354,0.289,0.312,0.325,0.311,132.875376963503,125.48687440418
"Megill, Tylor",656731,2021,29,13,0.243,0.129,0.149,0.124,3.63312112278946,2.905011492026
"Mullins, Cedric",656775,2020,149,107,0.313,0.251,0.274,0.291,34.5675435988769,37.082306179474
"Mullins, Cedric",656775,2021,671,482,0.372,0.344,0.352,0.346,191.576132785438,187.196225531132
"Mullins, Cedric",656775,2022,666,485,0.315,0.288,0.303,0.306,164.250822759486,166.219343580239
"Mullins, Cedric",656775,2023,451,310,0.311,0.289,0.299,0.296,104.558194402041,103.520918529576
"O'Hearn, Ryan",656811,2020,130,77,0.269,0.317,0.314,0.325,29.6792229893371,31.1065593744958
"O'Hearn, Ryan",656811,2021,253,167,0.274,0.294,0.31,0.299,67.9526959633044,65.1524377608404
"O'Hearn, Ryan",656811,2022,144,98,0.272,0.327,0.329,0.324,40.4354871815277,39.6043306800554
"O'Hearn, Ryan",656811,2023,365,268,0.339,0.321,0.339,0.336,112.420761823324,111.492362955657
"Padlo, Kevin",656821,2022,34,23,0.135,0.174,0.18,0.16,5.4124541942821,4.74202787889649
"Padlo, Kevin",656821,2023,8,8,0.155,0.192,0.211,0.284,1.68786590557163,2.27266394092454
"Peters, DJ",656847,2021,234,142,0.272,0.273,0.276,0.27,57.5300742979793,56.280621041926
"Peterson, David",656849,2021,17,9,0.116,0.114,0.178,0.198,2.32342365758317,2.66346031997097
"Rivera, Emmanuel",656896,2021,98,69,0.289,0.317,0.335,0.328,27.2020603688294,26.5014600349909
"Rivera, Emmanuel",656896,2022,359,248,0.306,0.31,0.323,0.329,96.2302866784161,98.5563176886803
"Rivera, Emmanuel",656896,2023,283,205,0.295,0.312,0.32,0.306,75.2421203448542,71.3152574060514
"Schwarber, Kyle",656941,2020,220,122,0.307,0.34,0.342,0.334,52.8116601062176,51.0131208381715
"Schwarber, Kyle",656941,2021,469,272,0.392,0.399,0.401,0.394,140.000286605394,136.262993881998
"Schwarber, Kyle",656941,2022,665,377,0.355,0.375,0.388,0.372,196.965384221112,186.428668639959
"Schwarber, Kyle",656941,2023,714,371,0.35,0.364,0.362,0.352,169.652290679439,162.15190648718
"Smith, Pavin",656976,2020,44,31,0.32,0.357,0.36,0.338,12.33422671479,11.3695137805995
"Smith, Pavin",656976,2021,544,392,0.318,0.317,0.323,0.313,143.948493786229,138.807699390432
"Smith, Pavin",656976,2022,276,181,0.294,0.304,0.318,0.303,68.2298803079026,64.0138384494118
"Smith, Pavin",656976,2023,227,145,0.293,0.33,0.342,0.33,52.4671272414678,49.8006691712382
"Stokes Jr., Troy",657011,2021,20,13,0.177,0.232,0.24,0.223,3.40923014493605,3.05950050554369
"Thomas, Lane",657041,2020,40,23,0.203,0.213,0.212,0.224,5.67320505083955,6.17000400166065
"Thomas, Lane",657041,2021,261,162,0.328,0.322,0.331,0.324,61.176417592244,59.3708936017746
"Thomas, Lane",657041,2022,544,367,0.308,0.286,0.304,0.306,133.847026015105,134.890280650989
"Thomas, Lane",657041,2023,682,458,0.334,0.319,0.328,0.334,191.112326630666,194.609415089985
"Tucker, Cole",657061,2020,114,79,0.233,0.215,0.22,0.204,21.5427419961814,19.7857520789516
"Tucker, Cole",657061,2021,131,85,0.282,0.274,0.286,0.281,28.3983758510749,27.6808246961583
"Tucker, Cole",657061,2022,63,38,0.172,0.198,0.218,0.184,13.7635486615404,11.6169944670174
"Tucker, Cole",657061,2023,10,6,0.495,0.439,0.462,0.431,3.21913543123898,2.91115300223187
"Verdugo, Alex",657077,2020,220,157,0.362,0.299,0.305,0.309,54.3901469757171,55.2933090486215
"Verdugo, Alex",657077,2021,597,452,0.334,0.34,0.353,0.352,176.223085805083,175.916509631943
"Verdugo, Alex",657077,2022,642,513,0.319,0.329,0.346,0.342,192.053181923523,189.63887967348
"Verdugo, Alex",657077,2023,599,456,0.322,0.331,0.343,0.328,170.343797275171,161.174891499649
"Wall, Forrest",657088,2023,15,9,0.569,0.22,0.231,0.323,2.0700221892704,3.44542793147074
"White, Evan",657108,2020,202,99,0.261,0.292,0.287,0.283,44.6032441475949,43.9213354825482
"White, Evan",657108,2021,104,66,0.197,0.24,0.249,0.258,20.9732200894387,21.9443541166091
"Wong, Connor",657136,2022,55,33,0.263,0.277,0.297,0.307,12.1476570022644,12.6587558215144
"Wong, Connor",657136,2023,399,241,0.292,0.274,0.287,0.28,95.6427072254046,92.6995702413053
"Alvarez, Eddy",657193,2020,41,21,0.228,0.19,0.191,0.199,5.01505551450101,5.37623035867423
"Alvarez, Eddy",657193,2021,73,46,0.277,0.327,0.334,0.358,18.0934838275478,19.8315612224434
"Alvarez, Eddy",657193,2022,26,18,0.136,0.179,0.195,0.193,5.08153256487173,5.01220258799443
"Webb, Logan",657277,2021,48,29,0.192,0.184,0.217,0.196,9.0257967118575,8.00512482902294
"O'Grady, Brian",657434,2021,60,36,0.265,0.293,0.304,0.302,12.6567343559568,12.5052499021992
"DeJong, Paul",657557,2020,174,105,0.296,0.315,0.302,0.306,39.9695697845424,40.6637501118105
"DeJong, Paul",657557,2021,402,255,0.293,0.312,0.319,0.317,97.5456077384703,96.6409183589633
"DeJong, Paul",657557,2022,237,133,0.241,0.267,0.279,0.296,48.6014338935142,52.730184076194
"DeJong, Paul",657557,2023,400,253,0.266,0.278,0.285,0.304,95.7154066606748,103.247293465598
"Laureano, Ramón",657656,2020,222,128,0.315,0.338,0.333,0.329,48.8182554207431,47.9354598860146
"Laureano, Ramón",657656,2021,376,242,0.327,0.335,0.343,0.347,103.800976230311,105.147393024503
"Laureano, Ramón",657656,2022,383,242,0.294,0.307,0.32,0.321,96.7914074495641,96.9171036389992
"Laureano, Ramón",657656,2023,403,247,0.298,0.307,0.317,0.318,98.5383107208076,98.9317928938498
"Papierski, Michael",657709,2022,101,67,0.197,0.217,0.228,0.223,16.0348764333186,15.5109407040281
"Sheets, Gavin",657757,2021,179,120,0.352,0.337,0.343,0.345,48.7849281000879,49.211970689735
"Sheets, Gavin",657757,2022,408,292,0.308,0.283,0.298,0.298,100.433342966451,100.486945769312
"Sheets, Gavin",657757,2023,342,249,0.261,0.267,0.276,0.27,75.4197068103179,73.3812159120825
"Fuentes, Joshua",658069,2020,103,71,0.323,0.27,0.272,0.283,25.9098274342742,27.081068205643
"Fuentes, Joshua",658069,2021,283,206,0.261,0.23,0.238,0.244,59.7049503251147,61.4037962008578
"Olivares, Edward",658668,2020,101,72,0.275,0.286,0.287,0.289,26.2248832686968,26.3859938005465
"Olivares, Edward",658668,2021,110,84,0.301,0.297,0.316,0.309,29.1963020718674,28.4415107609836
"Olivares, Edward",658668,2022,173,125,0.326,0.339,0.354,0.363,52.8108296074982,54.3482122638015
"Olivares, Edward",658668,2023,384,291,0.329,0.338,0.346,0.353,113.357164702616,116.052516318161
"Moncada, Yoán",660162,2020,230,129,0.309,0.29,0.293,0.29,47.1707811802366,46.3410261298042
"Moncada, Yoán",660162,2021,610,360,0.347,0.353,0.361,0.356,155.216833789757,152.271750258514
"Moncada, Yoán",660162,2022,428,283,0.275,0.289,0.303,0.288,107.344061651656,100.710200459008
"Moncada, Yoán",660162,2023,356,227,0.315,0.314,0.322,0.322,99.1112988530947,99.132424406813
"Ohtani, Shohei",660271,2020,175,103,0.29,0.331,0.336,0.332,43.3600286088902,42.7014746397789
"Ohtani, Shohei",660271,2021,615,346,0.393,0.408,0.418,0.413,201.373277494425,198.164198605315
"Ohtani, Shohei",660271,2022,651,427,0.37,0.383,0.403,0.391,218.246688666314,210.399296112243
"Ohtani, Shohei",660271,2023,575,356,0.433,0.427,0.429,0.424,196.826678448927,194.240942610605
"Tsutsugo, Yoshi",660294,2020,184,108,0.309,0.325,0.315,0.322,39.7431788999468,41.0803415304878
"Tsutsugo, Yoshi",660294,2021,261,160,0.302,0.281,0.29,0.283,54.5777685465362,52.8351145079705
"Tsutsugo, Yoshi",660294,2022,193,124,0.221,0.254,0.267,0.245,38.2911755712878,33.9934675393228
"Araúz, Jonathan",660620,2020,80,51,0.291,0.325,0.331,0.307,20.9070266247315,18.977514379576
"Araúz, Jonathan",660620,2021,73,52,0.282,0.27,0.284,0.285,15.1510035404032,15.2060441657288
"Araúz, Jonathan",660620,2022,40,28,0.157,0.282,0.304,0.297,11.457850257121,11.1669991889469
"Araúz, Jonathan",660620,2023,64,43,0.217,0.241,0.257,0.262,12.949377509169,13.2933387567467
"Ynoa, Huascar",660623,2021,32,17,0.274,0.225,0.232,0.228,7.40901034798233,7.28950620565264
"Hernández, Yonny",660634,2021,165,113,0.265,0.297,0.312,0.309,36.7201756868242,36.2666659058529
"Hernández, Yonny",660634,2022,26,22,0.121,0.202,0.258,0.299,5.31987136421253,6.38560263710935
"Hernández, Yonny",660634,2023,26,16,0.197,0.204,0.222,0.237,3.66121700896008,4.04946917553239
"Castillo, Diego",660636,2022,282,191,0.272,0.292,0.306,0.31,75.1592836693413,76.2568001856409
"Bruján, Vidal",660644,2021,25,17,0.068,0.175,0.188,0.164,4.70714913492421,4.10003253615506
"Bruján, Vidal",660644,2022,162,112,0.22,0.233,0.248,0.243,31.1064898814496,30.2247922816746
"Bruján, Vidal",660644,2023,82,55,0.206,0.212,0.226,0.232,13.6319815697088,14.1156041572228
"Garcia, Dérmis",660650,2022,125,61,0.285,0.244,0.253,0.256,25.3455691712302,25.6767155394209
"Acuña Jr., Ronald",660670,2020,200,100,0.413,0.42,0.422,0.431,56.3222435018027,58.1399261785588
"Acuña Jr., Ronald",660670,2021,357,215,0.412,0.429,0.432,0.439,115.193022036608,117.50534598022
"Acuña Jr., Ronald",660670,2022,526,341,0.335,0.365,0.379,0.368,158.177119384998,152.483701692415
"Acuña Jr., Ronald",660670,2023,729,559,0.428,0.46,0.466,0.46,279.69661889625,274.930126927572
"Ruiz, Keibert",660688,2021,96,79,0.325,0.307,0.319,0.31,25.0695655966134,24.2027408227051
"Ruiz, Keibert",660688,2022,428,343,0.299,0.328,0.343,0.334,121.43209163912,117.956526194531
"Ruiz, Keibert",660688,2023,559,465,0.31,0.322,0.335,0.325,161.831222091748,156.380547286301
"Montero, Elehuris",660707,2022,185,116,0.303,0.26,0.273,0.278,44.1903213497787,45.0798758991857
"Montero, Elehuris",660707,2023,305,176,0.306,0.254,0.265,0.26,66.6902587943437,65.3646518091666
"Tejeda, Anderson",660731,2020,77,45,0.306,0.252,0.26,0.252,18.6444690855133,17.9910728687246
"Gonzalez, Oscar",660757,2022,378,287,0.339,0.32,0.337,0.339,116.13055238594,116.818088276522
"Gonzalez, Oscar",660757,2023,179,127,0.239,0.271,0.279,0.259,45.688387023859,42.2033512597343
"Yepez, Juan",660766,2022,274,195,0.319,0.286,0.296,0.315,69.1548591121762,74.3816624857731
"Yepez, Juan",660766,2023,65,40,0.243,0.298,0.296,0.305,15.7410832167446,16.3429681297808
"Sánchez, Jesús",660821,2020,29,14,0.139,0.25,0.252,0.246,4.49649979310552,4.33411606500047
"Sánchez, Jesús",660821,2021,248,150,0.339,0.337,0.344,0.348,71.327067730843,72.2865563945973
"Sánchez, Jesús",660821,2022,343,221,0.298,0.298,0.305,0.316,84.3032790282151,88.2117011049318
"Sánchez, Jesús",660821,2023,399,254,0.334,0.353,0.365,0.366,118.290552973679,118.751418337167
"Park, Hoy",660829,2021,148,92,0.279,0.292,0.3,0.291,31.752725756409,30.4809810052803
"Park, Hoy",660829,2022,58,40,0.282,0.269,0.294,0.33,13.5536675148897,15.6331230954806
"Gutierrez, Vladimir",661269,2021,35,26,0.115,0.135,0.209,0.184,5.90605300288685,5.02346943074217
"Contreras, William",661388,2021,183,109,0.303,0.32,0.33,0.335,46.4803667401047,47.3295915289246
"Contreras, William",661388,2022,374,230,0.37,0.347,0.355,0.353,105.298568556081,104.891708597215
"Contreras, William",661388,2023,603,411,0.357,0.335,0.345,0.339,162.033458830992,158.317221056532
"Serven, Brian",661531,2022,203,145,0.263,0.254,0.269,0.28,44.0566948649335,46.2399003386448
